Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,MntTotal,MntRegularProds
"$54,809",1,1,0,$63,$6,$57,$13,$13,$22,4,2,1,5,4,0,1,43,$152,$130
"$41,580",1,1,15,$56,$5,$24,$4,$0,$3,3,2,1,3,5,0,0,42,$89,$86
"$80,336",0,0,12,$209,$19,$456,$160,$142,$66,1,2,9,13,1,0,0,50,$986,$920
"$47,743",0,1,56,$198,$2,$43,$0,$12,$20,3,4,1,6,6,0,0,63,$255,$235
"$62,972",0,1,39,$313,$15,$47,$20,$0,$192,2,7,4,3,6,0,0,65,$395,$203
"$57,333",0,1,55,$941,$14,$397,$76,$58,$176,11,8,5,9,6,0,1,66,"$1,486","$1,310"
"$32,313",1,0,60,$86,$4,$56,$2,$4,$7,3,4,0,4,9,0,0,38,$152,$145
"$84,953",0,0,73,$167,$48,$602,$63,$72,$72,1,3,10,4,2,0,1,67,$952,$880
"$27,071",1,0,90,$8,$3,$19,$0,$2,$3,2,2,0,3,6,0,0,52,$32,$29
"$68,148",0,0,86,$389,$66,$408,$37,$57,$85,1,4,4,6,2,0,0,63,$957,$872
"$65,735",1,1,37,$239,$7,$119,$4,$15,$11,5,6,2,6,7,0,0,55,$384,$373
"$86,836",0,0,7,$179,$21,$273,$0,$21,$63,1,6,10,6,5,0,1,45,$494,$431
"$4,023",1,1,29,$5,$0,$1,$1,$1,$1,15,0,0,0,19,0,0,57,$8,$7
"$30,093",0,0,19,$2,$6,$28,$13,$4,$16,1,2,0,3,7,0,0,30,$53,$37
"$57,705",0,1,14,$383,$0,$53,$6,$4,$40,3,8,1,6,6,0,0,54,$446,$406
"$25,008",1,0,72,$2,$8,$8,$6,$1,$9,2,1,0,3,8,0,0,32,$25,$16
"$83,257",0,0,56,$536,$27,$590,$38,$107,$67,1,5,10,12,6,1,1,25,"$1,298","$1,231"
"$22,280",1,0,85,$2,$1,$4,$3,$1,$2,1,1,0,2,8,0,0,45,$11,$9
"$72,159",0,0,62,$322,$53,$899,$34,$40,$53,1,4,6,10,2,0,0,42,"$1,348","$1,295"
"$64,260",0,0,1,$539,$169,$816,$20,$0,$30,1,4,5,4,3,0,1,59,"$1,544","$1,514"
"$82,733",0,0,28,$712,$50,$420,$65,$38,$38,1,8,4,7,4,0,1,36,"$1,285","$1,247"
"$74,290",0,1,70,"$1,121",$0,$72,$0,$12,$12,4,10,8,10,6,0,0,49,"$1,205","$1,193"
"$58,217",2,1,84,$68,$1,$13,$3,$5,$13,1,2,0,4,6,0,0,69,$90,$77
"$21,024",0,0,89,$36,$4,$18,$6,$2,$18,1,2,0,4,7,0,0,44,$66,$48
"$70,116",0,0,73,$707,$44,$603,$95,$58,$29,1,2,8,12,1,0,0,48,"$1,507","$1,478"
"$54,006",1,0,42,$174,$77,$203,$6,$24,$97,2,8,1,7,7,0,0,35,$484,$387
"$69,063",0,1,16,$666,$35,$124,$69,$8,$26,1,5,3,5,3,0,0,54,$902,$876
"$11,448",0,0,16,$0,$0,$0,$6,$2,$6,1,1,0,2,6,0,0,45,$8,$2
"$61,825",0,1,56,$162,$50,$100,$55,$30,$27,1,4,2,8,4,0,0,41,$397,$370
"$70,886",1,0,65,$407,$70,$239,$103,$88,$53,1,5,4,4,2,0,0,49,$907,$854
"$69,109",0,0,10,$823,$25,$459,$124,$29,$95,1,6,6,7,4,0,1,38,"$1,460","$1,365"
"$60,208",1,1,13,$488,$23,$71,$15,$0,$59,11,8,3,7,7,0,1,47,$597,$538
"$32,889",1,1,78,$28,$0,$13,$4,$2,$8,3,2,1,3,5,0,0,52,$47,$39
"$34,738",1,0,51,$3,$2,$10,$3,$0,$2,1,1,0,3,6,0,0,36,$18,$16
"$30,538",1,0,27,$284,$0,$52,$8,$3,$20,4,9,0,4,10,0,0,49,$347,$327
"$82,326",0,0,30,$938,$142,$754,$159,$81,$183,1,5,10,6,2,0,1,43,"$2,074","$1,891"
"$26,642",1,0,71,$13,$2,$15,$2,$2,$8,2,2,0,3,6,0,0,53,$34,$26
"$69,932",0,1,97,$412,$172,$153,$150,$105,$57,2,7,6,11,4,0,0,56,$992,$935
"$44,503",1,1,83,$31,$1,$8,$0,$0,$8,2,2,0,3,6,0,0,48,$40,$32
"$60,200",0,1,3,$502,$19,$132,$0,$6,$26,6,6,2,11,6,0,0,72,$659,$633
"$49,638",0,1,71,$18,$10,$3,$3,$5,$0,1,1,0,3,2,0,0,68,$39,$39
"$23,830",0,0,3,$1,$8,$6,$4,$8,$16,1,1,0,3,7,0,0,33,$27,$11
"$33,051",0,0,15,$100,$71,$243,$108,$94,$219,3,9,1,8,9,0,1,61,$616,$397
"$72,905",0,0,52,$407,$114,$445,$181,$165,$203,1,3,7,9,1,0,0,62,"$1,312","$1,109"
"$69,702",0,1,8,$664,$9,$240,$50,$19,$57,2,7,7,10,4,0,0,69,$982,$925
"$70,300",1,0,89,"$1,045",$61,$338,$60,$46,$46,3,5,5,13,8,0,0,45,"$1,550","$1,504"
"$70,643",0,0,66,"$1,218",$107,$304,$23,$143,$33,1,5,8,4,6,0,1,36,"$1,795","$1,762"
"$30,396",1,0,22,$15,$0,$6,$0,$1,$12,2,1,1,2,7,0,1,51,$22,$10
"$50,616",0,1,56,$128,$0,$16,$0,$1,$4,2,4,0,4,7,0,0,52,$145,$141
"$62,772",0,1,74,$581,$49,$157,$43,$8,$108,1,5,6,11,2,0,0,51,$838,$730
"$30,298",0,0,48,$6,$3,$12,$6,$1,$0,1,1,1,3,3,0,0,35,$28,$28
"$52,413",1,0,67,$185,$8,$133,$56,$56,$12,2,7,1,7,7,0,0,36,$438,$426
"$44,155",1,1,24,$22,$1,$9,$0,$0,$14,1,1,1,2,4,0,0,63,$32,$18
"$86,979",0,0,67,$584,$100,$835,$65,$83,$35,1,5,5,5,2,0,1,49,"$1,667","$1,632"
"$76,532",1,1,38,$355,$30,$177,$90,$138,$30,4,9,5,7,5,0,0,45,$790,$760
"$42,081",1,0,86,$175,$10,$110,$54,$6,$27,2,6,3,4,6,0,0,38,$355,$328
"$67,546",0,0,90,$864,$134,$768,$150,$38,$172,1,4,10,5,3,0,0,32,"$1,954","$1,782"
"$88,420",0,0,87,$957,$153,$612,$99,$95,$153,1,4,7,8,1,0,0,31,"$1,916","$1,763"
"$31,158",1,0,62,$25,$6,$16,$20,$0,$5,2,2,0,3,8,0,0,35,$67,$62
"$61,671",0,1,23,$641,$7,$56,$0,$0,$28,8,10,4,6,8,0,0,52,$704,$676
"$69,719",0,0,99,$273,$86,$208,$177,$14,$43,1,2,3,5,1,0,0,46,$758,$715
"$49,160",0,1,29,$122,$21,$43,$25,$10,$15,2,3,1,6,6,0,0,71,$221,$206
"$24,882",1,0,52,$1,$4,$10,$29,$0,$36,1,1,1,2,6,0,0,42,$44,$8
"$90,933",0,0,90,"$1,020",$31,$430,$62,$63,$79,1,4,6,4,1,0,0,66,"$1,606","$1,527"
"$113,734",0,0,9,$6,$2,$3,$1,$262,$3,0,27,0,0,1,0,0,75,$274,$271
"$59,292",0,1,71,$378,$14,$68,$19,$14,$14,2,3,5,8,3,0,0,70,$493,$479
"$45,759",1,1,13,$42,$1,$18,$3,$0,$4,2,2,0,3,7,0,0,56,$64,$60
"$22,148",0,0,16,$15,$5,$14,$0,$4,$11,1,1,0,3,7,0,0,37,$38,$27
"$73,395",0,0,94,$272,$7,$80,$20,$7,$11,1,4,4,6,2,0,0,33,$386,$375
"$29,819",1,0,77,$9,$1,$24,$2,$1,$2,3,3,0,3,6,0,0,49,$37,$35
"$45,688",0,1,20,$279,$0,$18,$0,$0,$9,2,3,1,8,4,0,0,52,$297,$288
"$62,820",0,0,51,$398,$61,$265,$138,$61,$53,1,3,4,6,1,0,0,66,$923,$870
"$60,491",0,1,81,$637,$47,$237,$12,$19,$76,4,6,11,7,5,0,0,49,$952,$876
"$33,235",1,0,71,$45,$0,$16,$2,$1,$6,1,3,0,3,7,0,0,34,$64,$58
"$35,701",0,0,36,$21,$1,$9,$7,$3,$5,1,1,0,3,6,0,0,61,$41,$36
"$31,535",1,0,95,$15,$4,$13,$0,$0,$19,1,1,1,2,7,0,0,40,$32,$13
"$92,556",0,0,32,$493,$183,$352,$184,$23,$28,0,3,5,13,0,0,0,60,"$1,235","$1,207"
"$67,384",0,1,32,$957,$40,$175,$158,$53,$107,2,7,8,5,5,0,0,50,"$1,383","$1,276"
"$80,573",0,0,85,$829,$138,$430,$60,$92,$15,1,4,6,13,2,0,0,49,"$1,549","$1,534"
"$77,870",0,1,93,"$1,017",$50,$500,$65,$50,$133,3,5,5,5,8,0,1,53,"$1,682","$1,549"
"$52,278",0,1,24,$953,$0,$71,$0,$0,$174,6,10,5,10,8,0,0,57,"$1,024",$850
"$57,107",0,1,44,$159,$0,$120,$0,$0,$137,7,4,4,8,8,0,1,52,$279,$142
"$18,929",0,0,15,$32,$0,$8,$23,$4,$18,1,1,0,4,6,0,0,30,$67,$49
"$36,038",1,0,82,$23,$0,$15,$0,$2,$7,2,3,0,3,6,0,0,39,$40,$33
"$20,180",0,0,27,$18,$42,$24,$15,$20,$18,1,2,1,4,7,0,0,44,$119,$101
"$34,230",1,1,72,$15,$0,$4,$0,$0,$2,1,1,0,2,7,0,0,55,$19,$17
"$31,878",0,1,7,$23,$4,$5,$10,$5,$23,1,1,0,4,3,0,0,43,$47,$24
"$70,932",0,1,57,$200,$193,$100,$46,$185,$185,2,6,2,12,3,0,0,48,$724,$539
"$91,249",0,0,84,"$1,324",$27,$119,$71,$108,$27,0,7,9,6,4,0,1,64,"$1,649","$1,622"
"$77,598",0,0,53,"$1,193",$33,$281,$129,$66,$33,1,7,5,13,3,0,0,77,"$1,702","$1,669"
"$80,982",1,1,48,$505,$137,$401,$104,$22,$22,3,11,5,11,5,1,0,61,"$1,169","$1,147"
"$22,701",1,0,2,$2,$4,$9,$0,$4,$5,1,1,0,3,5,0,0,43,$19,$14
"$55,212",0,1,65,"$1,103",$0,$45,$0,$0,$34,3,4,2,11,8,0,0,51,"$1,148","$1,114"
"$70,617",0,0,45,$353,$61,$753,$40,$46,$27,1,3,3,7,2,0,0,50,"$1,253","$1,226"
"$64,849",0,0,42,$652,$48,$350,$94,$84,$108,1,9,3,6,5,0,1,63,"$1,228","$1,120"
"$62,694",1,1,29,$379,$6,$157,$25,$91,$91,5,9,3,7,7,0,0,55,$658,$567
"$61,917",1,1,83,$46,$4,$36,$2,$2,$1,1,2,0,4,5,0,0,46,$90,$89
"$67,472",0,1,93,$162,$31,$127,$8,$17,$69,2,4,2,7,3,0,0,73,$345,$276
"$21,059",1,0,40,$8,$3,$19,$3,$3,$8,3,3,0,3,6,0,0,38,$36,$28
"$29,543",2,0,47,$17,$3,$18,$3,$4,$18,2,3,1,2,7,0,0,52,$45,$27
"$75,903",0,1,50,$340,$108,$185,$130,$38,$100,2,6,6,9,3,0,0,69,$801,$701
"$34,984",1,1,40,$8,$4,$15,$3,$5,$3,2,1,0,3,7,0,0,45,$35,$32
"$54,998",0,1,3,$154,$22,$202,$39,$30,$8,5,4,2,9,4,0,1,64,$447,$439
"$54,356",0,1,62,$710,$15,$30,$20,$0,$0,3,11,2,8,8,0,1,71,$775,$775
"$34,242",0,1,25,$8,$2,$4,$0,$0,$1,1,0,0,3,5,0,0,61,$14,$13
"$25,410",1,0,48,$2,$2,$4,$13,$13,$4,1,1,0,4,4,0,0,47,$34,$30
"$73,356",0,0,56,"$1,050",$14,$322,$0,$14,$112,1,5,11,5,2,0,1,36,"$1,400","$1,288"
"$28,320",0,1,68,$19,$1,$14,$3,$2,$4,1,1,0,3,8,0,0,70,$39,$35
"$23,763",1,0,64,$22,$0,$6,$6,$2,$6,1,1,0,3,7,0,0,43,$36,$30
"$72,570",0,0,67,$274,$83,$216,$151,$141,$224,1,4,6,12,1,0,0,36,$865,$641
"$34,529",1,0,94,$68,$6,$38,$3,$6,$41,2,2,2,3,7,0,0,44,$121,$80
"$70,792",0,0,82,$344,$45,$654,$104,$11,$114,2,3,4,10,3,0,0,69,"$1,158","$1,044"
"$63,211",0,0,3,$145,$193,$459,$205,$26,$145,2,3,8,7,2,0,1,38,"$1,028",$883
"$83,891",0,1,24,$217,$38,$350,$111,$85,$15,1,4,7,10,1,0,0,46,$801,$786
"$36,065",1,1,54,$18,$7,$34,$10,$2,$3,3,3,0,3,8,0,0,52,$71,$68
"$39,898",0,1,20,$69,$8,$26,$12,$7,$12,2,3,0,4,7,0,0,66,$122,$110
"$51,141",0,0,96,$144,$0,$7,$0,$0,$6,1,3,1,4,5,0,0,80,$151,$145
"$56,939",0,1,19,$256,$34,$103,$90,$29,$49,2,3,3,10,3,0,0,44,$512,$463
"$80,872",0,0,60,$483,$72,$567,$94,$12,$108,1,4,4,10,1,0,0,69,"$1,228","$1,120"
"$72,335",0,0,2,"$1,285",$105,$653,$28,$21,$0,1,10,4,8,8,0,1,44,"$2,092","$2,092"
"$61,798",0,0,13,$338,$4,$89,$11,$8,$13,1,4,2,9,4,0,0,56,$450,$437
"$76,842",0,0,37,$605,$10,$345,$84,$54,$32,1,1,8,7,0,0,0,70,"$1,098","$1,066"
"$29,478",1,0,59,$8,$0,$7,$3,$1,$1,1,1,0,3,6,0,0,44,$19,$18
"$46,998",0,1,55,$172,$41,$86,$45,$6,$27,5,5,3,5,7,0,0,64,$350,$323
"$96,843",0,0,60,$448,$71,$951,$40,$17,$17,1,6,11,10,2,0,1,30,"$1,527","$1,510"
"$56,551",1,1,48,$67,$4,$32,$17,$2,$16,3,2,1,4,4,0,0,70,$122,$106
"$70,053",0,1,38,$512,$53,$98,$81,$179,$89,3,8,5,10,5,0,0,55,$923,$834
"$71,670",0,0,8,"$1,462",$16,$128,$0,$0,$160,1,5,3,6,6,0,1,58,"$1,606","$1,446"
"$44,359",1,1,19,$20,$0,$14,$7,$3,$1,3,2,0,4,3,0,0,42,$44,$43
"$40,887",1,1,32,$50,$4,$44,$10,$10,$43,3,3,1,3,9,0,1,68,$118,$75
"$48,877",0,1,27,$102,$1,$15,$2,$0,$24,1,3,0,4,7,0,0,54,$120,$96
"$74,485",0,0,58,$499,$149,$815,$173,$49,$49,1,6,7,12,3,0,0,73,"$1,685","$1,636"
"$64,474",0,1,59,$381,$35,$172,$56,$86,$93,2,8,2,10,5,0,0,48,$730,$637
"$77,226",0,1,29,$631,$43,$239,$128,$76,$21,2,6,8,12,3,0,0,57,"$1,117","$1,096"
"$72,643",0,0,60,$526,$80,$553,$123,$94,$53,1,3,10,7,2,0,1,71,"$1,376","$1,323"
"$85,738",0,0,41,$913,$26,$376,$17,$26,$13,1,3,6,11,1,0,0,42,"$1,358","$1,345"
"$55,686",0,1,27,$673,$0,$199,$37,$47,$26,2,6,3,5,4,0,0,54,$956,$930
"$39,062",1,0,28,$23,$0,$9,$0,$0,$12,1,1,0,3,4,0,0,37,$32,$20
"$34,600",1,1,8,$199,$33,$60,$8,$3,$15,5,5,2,5,8,0,1,49,$303,$288
"$40,794",0,1,18,$261,$23,$73,$4,$23,$50,2,6,3,5,7,0,0,45,$384,$334
"$54,690",1,1,76,$111,$16,$37,$7,$9,$18,3,3,1,5,3,0,0,49,$180,$162
"$4,428",0,1,0,$16,$4,$12,$2,$4,$321,0,25,0,0,1,0,0,51,$38,-$283
"$32,632",0,0,32,$63,$151,$137,$153,$19,$53,2,4,4,8,5,0,0,57,$523,$470
"$38,236",1,1,2,$58,$0,$18,$2,$0,$10,4,3,0,4,7,0,0,52,$78,$68
"$36,781",1,0,16,$29,$1,$17,$0,$3,$13,1,2,1,2,8,0,1,41,$50,$37
"$31,385",1,0,56,$3,$2,$12,$0,$1,$9,1,1,0,2,8,0,1,36,$18,$9
"$24,570",1,0,97,$28,$34,$62,$11,$14,$44,3,4,0,4,9,0,0,36,$149,$105
"$25,509",1,0,15,$40,$3,$30,$10,$7,$11,3,3,0,3,9,0,1,46,$90,$79
"$94,642",0,0,35,$879,$143,$797,$106,$143,$143,0,5,7,9,1,0,0,69,"$2,068","$1,925"
"$58,646",0,1,3,$62,$1,$44,$6,$5,$22,1,2,1,4,4,0,0,58,$118,$96
"$53,201",1,1,49,$280,$7,$81,$20,$0,$27,8,6,3,5,7,0,0,45,$388,$361
"$21,994",0,1,4,$9,$0,$6,$3,$1,$3,1,0,0,3,5,0,0,63,$19,$16
"$57,113",1,1,45,$182,$4,$33,$0,$2,$42,6,4,1,5,7,0,0,42,$221,$179
"$51,373",0,0,37,$83,$2,$101,$64,$26,$117,1,3,5,3,4,0,0,29,$276,$159
"$23,477",1,0,39,$38,$15,$54,$3,$8,$29,3,3,0,4,8,0,0,34,$118,$89
"$58,116",0,1,38,$228,$19,$130,$4,$11,$51,2,3,3,8,2,0,0,64,$392,$341
"$72,968",0,0,8,"$1,092",$37,$592,$145,$37,$55,1,5,5,8,3,0,1,57,"$1,903","$1,848"
"$39,791",0,1,89,$85,$15,$27,$13,$13,$21,2,3,1,4,7,0,0,49,$153,$132
"$91,712",0,0,47,"$1,276",$24,$746,$94,$29,$48,0,9,7,11,3,0,1,73,"$2,169","$2,121"
"$94,472",0,1,75,"$1,017",$33,$417,$108,$100,$16,1,5,5,5,5,0,0,62,"$1,675","$1,659"
"$13,672",1,1,86,$6,$2,$9,$2,$1,$5,2,1,0,3,8,0,0,60,$20,$15
"$96,547",0,0,4,$448,$21,$125,$52,$101,$62,0,7,6,8,2,0,1,40,$747,$685
"$79,205",0,0,73,$504,$23,$117,$179,$28,$44,1,6,5,4,4,0,1,45,$851,$807
"$56,559",0,1,46,$226,$22,$133,$41,$31,$31,3,4,3,8,4,0,0,45,$453,$422
"$32,644",1,0,38,$239,$3,$141,$0,$7,$23,4,7,1,6,8,0,0,47,$390,$367
"$67,506",0,1,73,$90,$38,$67,$33,$36,$67,1,4,1,6,3,0,0,40,$264,$197
"$24,206",1,0,66,$7,$2,$8,$3,$2,$3,1,1,0,3,6,0,0,50,$22,$19
"$28,420",1,0,36,$4,$2,$5,$2,$0,$0,1,1,0,2,6,0,0,53,$13,$13
"$22,979",1,0,29,$16,$17,$19,$20,$21,$22,3,3,2,2,8,0,1,50,$93,$71
"$33,279",0,0,29,$10,$3,$3,$0,$0,$0,1,0,0,3,3,0,0,54,$16,$16
"$46,423",1,1,6,$68,$0,$16,$0,$0,$8,3,2,0,4,7,0,0,48,$84,$76
"$30,368",0,1,97,$35,$0,$13,$2,$0,$2,2,2,0,3,8,0,0,43,$50,$48
"$63,684",0,1,61,$575,$80,$428,$208,$93,$80,3,8,4,8,5,0,0,50,"$1,384","$1,304"
"$41,638",0,1,68,$315,$0,$31,$4,$0,$91,4,5,5,3,8,0,0,56,$350,$259
"$68,805",0,1,73,$182,$2,$49,$17,$13,$20,1,3,1,7,2,0,0,61,$263,$243
"$65,814",0,1,90,$561,$14,$113,$10,$14,$35,3,8,2,10,5,0,0,54,$712,$677
"$71,964",0,0,81,$587,$51,$932,$180,$34,$86,1,5,6,5,3,0,0,62,"$1,784","$1,698"
"$39,146",1,0,1,$94,$1,$33,$13,$12,$12,3,4,0,4,8,0,0,34,$153,$141
"$96,876",0,0,79,$908,$43,$735,$40,$194,$21,1,7,7,9,2,0,1,43,"$1,920","$1,899"
"$34,445",0,0,92,$228,$122,$122,$208,$129,$30,6,11,2,8,9,0,0,39,$809,$779
"$68,281",0,0,31,$995,$112,$417,$42,$48,$41,1,2,9,13,5,0,1,62,"$1,614","$1,573"
"$37,284",1,1,46,$11,$1,$2,$2,$1,$6,1,0,0,3,6,0,0,45,$17,$11
"$36,790",0,0,14,$3,$3,$14,$15,$21,$10,1,2,1,2,9,0,1,37,$56,$46
"$27,943",1,1,89,$12,$1,$16,$4,$1,$3,3,2,0,3,8,0,0,53,$34,$31
"$22,263",1,1,31,$17,$0,$2,$0,$0,$2,2,1,0,3,6,1,0,69,$19,$17
"$30,261",1,2,75,$8,$0,$5,$0,$3,$6,1,0,0,3,8,0,0,48,$16,$10
"$28,587",1,0,42,$22,$4,$17,$12,$10,$13,3,2,0,4,6,0,0,42,$65,$52
"$43,815",1,0,53,$14,$10,$29,$4,$7,$15,1,2,0,3,6,0,0,38,$64,$49
"$48,195",1,1,53,$106,$27,$68,$52,$7,$5,6,4,2,5,6,0,0,64,$260,$255
"$77,027",0,1,23,$820,$57,$242,$45,$0,$11,2,8,3,6,4,0,0,68,"$1,164","$1,153"
"$71,322",0,1,57,$753,$43,$226,$69,$10,$204,2,8,5,13,4,0,0,55,"$1,101",$897
"$32,765",1,0,49,$13,$3,$17,$7,$3,$3,2,2,0,4,5,0,0,41,$43,$40
"$29,672",1,1,6,$9,$1,$3,$0,$4,$8,1,0,0,3,6,0,0,55,$17,$9
"$23,272",0,0,29,$19,$3,$6,$4,$2,$12,1,1,0,3,4,0,0,67,$34,$22
"$49,912",0,1,5,$520,$8,$223,$32,$49,$42,4,10,5,7,8,0,1,71,$832,$790
"$7,500",1,0,98,$5,$17,$17,$13,$14,$34,4,2,1,3,9,0,0,35,$66,$32
"$68,117",0,1,80,$618,$44,$215,$0,$17,$36,2,11,8,4,6,0,1,73,$894,$858
"$67,225",0,1,4,$315,$35,$322,$46,$7,$143,3,7,2,11,5,0,0,65,$725,$582
"$17,649",1,0,70,$15,$1,$23,$0,$5,$1,3,3,0,3,8,0,0,44,$44,$43
"$55,914",0,1,32,$384,$60,$364,$119,$101,$232,4,11,6,8,7,0,0,45,"$1,028",$796
"$40,059",1,0,82,$110,$29,$92,$28,$10,$145,1,6,2,3,8,0,0,36,$269,$124
"$60,905",0,1,27,$208,$17,$76,$36,$17,$38,2,3,3,7,2,0,0,70,$354,$316
"$75,330",1,1,94,$555,$82,$257,$93,$61,$61,4,10,3,12,6,0,0,43,"$1,048",$987
"$60,689",0,1,23,$240,$90,$216,$63,$6,$24,4,4,4,10,3,0,0,69,$615,$591
"$38,680",1,0,97,$11,$0,$36,$15,$5,$12,1,2,0,3,7,0,0,36,$67,$55
"$61,416",0,0,25,$848,$154,$323,$201,$61,$78,1,10,3,10,6,0,0,38,"$1,587","$1,509"
"$49,767",0,0,92,$202,$47,$197,$55,$42,$149,1,5,4,8,4,0,0,29,$543,$394
"$83,273",1,2,98,$433,$89,$650,$16,$102,$102,10,4,6,9,7,0,0,50,"$1,290","$1,188"
"$29,009",1,0,19,$6,$6,$15,$10,$5,$2,2,2,0,3,6,0,0,39,$42,$40
"$45,057",1,0,80,$37,$0,$7,$3,$0,$3,1,2,0,3,5,0,0,41,$47,$44
"$37,150",1,0,80,$167,$37,$64,$49,$34,$116,8,4,3,6,7,0,0,49,$351,$235
"$43,020",1,0,79,$45,$7,$99,$4,$25,$43,3,4,1,4,6,0,0,50,$180,$137
"$53,154",0,1,50,$129,$0,$21,$0,$1,$7,1,3,1,4,4,0,0,61,$151,$144
"$65,308",0,0,60,$713,$0,$264,$120,$80,$34,1,7,8,12,4,0,0,47,"$1,177","$1,143"
"$76,467",1,0,44,$676,$161,$426,$210,$44,$58,2,2,5,5,6,0,1,50,"$1,517","$1,459"
"$81,044",0,0,0,$450,$26,$535,$73,$98,$26,1,5,6,10,1,0,0,73,"$1,182","$1,156"
"$32,871",1,1,28,$22,$2,$12,$0,$2,$5,1,1,0,3,4,0,0,69,$38,$33
"$55,801",1,1,35,$367,$4,$51,$6,$4,$95,6,7,2,6,7,0,0,45,$432,$337
"$76,320",0,1,49,$526,$35,$214,$69,$53,$35,2,6,3,4,2,0,0,61,$897,$862
"$36,927",1,1,46,$51,$0,$16,$0,$0,$4,2,3,0,3,8,0,0,65,$67,$63
"$48,794",1,1,97,$25,$0,$11,$3,$0,$15,1,1,0,3,4,0,0,67,$39,$24
"$23,478",0,0,51,$28,$6,$27,$12,$17,$39,1,3,0,3,8,0,0,55,$90,$51
"$71,128",1,0,80,$958,$159,$447,$20,$0,$31,3,2,10,12,7,0,0,47,"$1,584","$1,553"
"$70,179",0,1,10,$532,$88,$168,$69,$44,$133,3,7,3,13,5,0,0,44,$901,$768
"$59,462",0,1,29,$724,$17,$143,$0,$8,$196,2,9,2,12,7,0,0,70,$892,$696
"$38,361",1,0,74,$39,$0,$56,$20,$8,$14,3,3,1,3,7,0,0,51,$123,$109
"$70,038",0,0,54,$587,$54,$348,$71,$54,$130,1,4,4,8,2,0,0,38,"$1,114",$984
"$42,554",1,1,93,$29,$1,$11,$0,$0,$0,2,2,0,3,4,0,0,42,$41,$41
"$67,445",0,1,63,$757,$80,$217,$29,$80,$11,5,9,6,12,6,0,0,46,"$1,163","$1,152"
"$67,046",0,1,92,$544,$35,$133,$23,$151,$107,2,4,5,4,2,0,0,69,$886,$779
"$42,192",0,0,40,$40,$15,$15,$17,$6,$7,1,2,1,3,4,0,0,72,$93,$86
"$77,610",0,1,70,"$1,245",$33,$332,$21,$33,$16,2,4,7,4,7,0,0,68,"$1,664","$1,648"
"$31,761",1,0,96,$19,$1,$20,$16,$14,$28,2,3,0,4,5,0,0,36,$70,$42
"$34,350",1,0,81,$16,$3,$15,$2,$1,$11,1,1,0,3,7,0,0,41,$37,$26
"$54,591",0,1,63,$376,$4,$94,$12,$9,$24,3,6,2,8,5,0,0,71,$495,$471
"$71,866",0,1,85,$184,$178,$178,$103,$39,$33,1,6,3,10,3,0,0,64,$682,$649
"$25,293",1,0,51,$15,$0,$11,$0,$2,$9,1,1,1,2,8,0,0,51,$28,$19
"$42,000",0,0,23,$124,$83,$267,$85,$59,$35,2,5,2,11,5,0,1,33,$618,$583
"$69,520",0,0,95,$627,$120,$414,$121,$80,$93,1,9,6,5,5,0,0,37,"$1,362","$1,269"
"$64,713",1,0,11,$180,$60,$241,$13,$54,$54,2,5,5,7,4,0,1,50,$548,$494
"$27,889",1,0,42,$14,$0,$4,$0,$0,$8,1,1,1,2,6,0,0,43,$18,$10
"$22,123",0,0,77,$3,$3,$24,$34,$7,$31,1,2,1,3,5,0,0,60,$71,$40
"$27,803",1,0,40,$8,$26,$46,$38,$9,$49,2,3,0,4,8,0,0,47,$127,$78
"$51,651",0,1,32,$293,$6,$23,$13,$6,$92,4,6,2,5,8,0,0,60,$341,$249
"$68,487",0,0,48,$758,$12,$385,$33,$89,$89,1,9,7,13,4,0,0,32,"$1,277","$1,188"
"$56,796",0,1,24,$656,$38,$161,$62,$47,$37,3,8,9,7,7,0,0,51,$964,$927
"$87,000",0,0,61,$196,$25,$607,$67,$17,$49,1,4,6,7,2,0,0,28,$912,$863
"$79,823",0,1,6,$835,$73,$380,$114,$73,$43,1,6,9,7,2,0,0,61,"$1,475","$1,432"
"$30,828",1,0,16,$16,$11,$15,$2,$0,$12,2,1,1,4,3,0,0,40,$44,$32
"$34,109",0,1,39,$9,$1,$5,$2,$1,$4,1,0,0,3,4,0,0,49,$18,$14
"$53,367",1,1,2,$229,$7,$140,$10,$3,$11,7,5,1,8,7,0,1,46,$389,$378
"$22,390",0,0,49,$0,$1,$4,$15,$1,$5,1,1,0,2,7,0,0,51,$21,$16
"$71,322",0,1,31,$121,$24,$124,$24,$15,$42,1,4,1,7,2,0,0,44,$308,$266
"$79,244",0,0,58,$471,$102,$125,$212,$61,$245,1,4,10,7,1,0,1,27,$971,$726
"$49,912",0,1,5,$520,$8,$223,$32,$49,$42,4,10,5,7,8,0,1,71,$832,$790
"$48,699",1,1,90,$26,$1,$10,$2,$0,$1,1,1,0,3,5,0,0,70,$39,$38
"$80,144",0,0,47,$240,$132,$445,$250,$192,$108,1,3,7,8,1,0,0,45,"$1,259","$1,151"
"$54,252",1,1,25,$178,$4,$26,$8,$4,$44,5,4,1,5,6,0,0,64,$220,$176
